#	bench-name	unmod-time	unmod-error	nobc-time	nobc-error	nobc+sl-time	nobc+sl-error	safelib-time	safelib-error	
perft_01_chess_incremental	13883592.575	233608.0539749098	13526080.4	160713.62671018287	29644970.475	249074.24456053134	30648863.05	722887.8628176693	
perft_01_shakmaty	40062633.075	118115.89313242048	40059503.975	111446.50386182769	78414220.25	1715869.668953906	78160018.95	1503982.3432912526	
perft_02_chess_incremental	13929258.275	236794.5952924166	13566982.05	159692.0312523374	29683431.05	249075.35390027554	30671246.0	722203.0809622387	
perft_02_shakmaty	40137989.25	85483.34150545063	40148471.425	135411.43222303785	78446139.725	1694984.1780392523	78352601.675	1523127.747969608	
perft_03_chess_incremental	41475171.075	815825.2450593321	40301192.825	528903.1412867997	72973669.2	885714.743375744	75345428.75	1446355.9521907247	
perft_03_shakmaty	117330883.375	265951.4627730676	116428417.875	453710.1047693443	192201376.525	3452527.8686382896	192056637.325	2667906.3837668705	
perft_04_chess_incremental	41301034.475	808438.929910262	40148577.025	526032.316790066	72850256.225	893060.0606431375	75206314.875	1482301.8867682149	
perft_04_shakmaty	117487803.9	448406.077996541	116549751.925	343830.39767379407	192417277.525	3579611.2026412305	191755946.825	2621399.0219470966	
perft_05_chess_incremental	21819376.675	508847.716062595	21192744.425	390149.1007751964	31908522.425	575940.8576131705	32721451.825	553136.4977446746	
perft_05_shakmaty	63906992.7	278411.58254903834	63450209.775	206590.30934732725	100066306.425	1819690.73393798	99596195.25	1239380.2223447158	
perft_06_chess_incremental	21986827.15	499925.08651164675	21329465.25	381503.8702570886	32033572.025	559622.7067850485	32822980.175	543409.2985375244	
perft_06_shakmaty	63793299.05	149069.7513660887	63329542.25	252964.1932973667	99831708.95	1730949.909873809	99781679.125	1224556.0399997868	
perft_07_chess_incremental	25663641.0	607921.6230505788	24922393.8	469326.7425331312	37481311.675	682290.8221667425	38423983.1	663778.0432284499	
perft_07_shakmaty	75647044.625	489703.36630258564	75111934.7	248003.4035269678	119142212.925	2151624.474614441	118580450.75	1518531.9886020964	
perft_08_chess_incremental	25945036.175	597804.103268449	25161777.5	467400.1682576719	37710408.175	678016.748441323	38621590.05	656510.451016012	
perft_08_shakmaty	75414969.725	188262.74436780997	74843158.125	262799.92209903593	118884113.725	2047539.7486964446	118849086.175	1443210.7337376424	
perft_09_chess_incremental	7136059.15	52124.6954622039	6955983.15	129125.35576728337	20638984.975	103114.21369905498	21466464.6	639425.497785817	
perft_09_shakmaty	28620475.35	122319.03986574413	29709377.0	112244.65050905544	82820533.3	490456.34069227806	83069976.325	434787.8846547697	
perft_10_chess_incremental	7154579.325	51056.22187470764	6973004.975	127876.44740422053	20652178.85	98600.39791693287	21488777.575	639035.7947824554	
perft_10_shakmaty	28379226.175	128200.52384095152	29368702.325	105743.63385433363	82528096.55	458176.36457836576	82803337.275	455956.52836871345	
perft_11_chess_incremental	11258800.7	100122.24817421951	11048017.325	231609.28089968537	25894807.95	160224.64059219323	27080255.925	702058.2732432327	
perft_11_shakmaty	43657411.525	193700.47184286718	44575123.075	124368.92942901525	118007858.275	693903.3908586622	118172956.875	664227.1695016392	
perft_12_chess_incremental	11178923.75	102252.38769528808	10950920.325	235757.41658242562	25839352.95	158802.60019894983	27015193.775	711026.7022186822	
perft_12_shakmaty	43759600.65	210479.56633347453	44909892.2	196226.57219604586	118287920.025	725516.4345988824	118386434.4	615560.073293046	
perft_13_chess_incremental	51633291.8	1118516.735799675	50023675.25	859273.8573510412	91905825.625	1289397.5458360717	94861508.175	1979505.242051822	
perft_13_shakmaty	162371000.9	473744.16587155976	161611514.075	389305.5824978873	338711193.825	7474406.829859688	336612615.075	6974986.167918795	
perft_14_chess_incremental	51227507.275	1139135.9869008611	49670627.475	796674.780800892	91468918.95	1211731.1412814509	94546458.325	1913981.5446484634	
perft_14_shakmaty	163312648.5	728726.7031898858	162796548.625	527865.5507366761	339575550.725	7660595.798997615	338400124.85	7088436.79696009	
perft_15_chess_incremental	7141600.65	128166.48386230895	6947805.65	117792.5170988272	15220246.975	382932.11754372914	15821920.525	518866.6829793076	
perft_15_shakmaty	25850088.1	56051.994868960726	26503764.225	78686.23411356255	69528109.4	521865.2369890047	69541010.55	1854894.641528434	
perft_16_chess_incremental	7107041.45	131584.4648007412	6905301.1	116289.48320286752	15177119.625	377685.9830251639	15779634.225	512598.36443074455	
perft_16_shakmaty	25919614.125	61556.12949300317	26561576.875	70180.01432572791	69674383.65	515309.30331081495	69787753.125	1840625.689045945	
perft_17_chess_incremental	7327302.0	164005.33938777726	7133859.65	124793.20115325795	10598331.45	180067.70534634325	10876543.225	181332.10641437536	
perft_17_shakmaty	21597810.025	94992.81628193984	21493904.35	69176.88291205018	33540125.8	576921.4676690927	33261286.85	404908.61810534174	
perft_18_chess_incremental	7353308.175	162614.03092151787	7155233.75	124870.27465148582	10619440.775	183050.620857932	10892325.3	179101.02152237995	
perft_18_shakmaty	21532229.7	53945.01316396168	21388677.85	80085.70129010234	33414085.825	546062.4911703279	33324467.75	392250.56640543876	
perft_19_chess_incremental	3467479.7	76659.0589197389	3381023.225	59857.09688436597	4986438.025	85632.24701784004	5112534.6	86008.09102747253	
perft_19_shakmaty	10324004.075	45844.97871762375	10264182.225	30115.7116049808	15518420.7	288575.8778650946	15381326.15	177036.68535144773	
perft_20_chess_incremental	3486870.025	75541.76402708885	3394747.025	60296.03666265616	5009100.775	87234.53315960587	5132265.125	84247.14503328511	
perft_20_shakmaty	10291105.65	24730.033758114845	10204675.9	36916.22765112925	15465543.5	303891.04774104484	15416228.55	165792.75973771443	
perft_21_chess_incremental	81022.075	1604.583628040309	78549.025	1317.3153283762397	112694.9	1781.5009374120464	115389.575	1771.3753397783883	
perft_21_shakmaty	234391.4	1166.370862976266	234527.0	764.0560516087809	359045.25	6977.049522362587	356159.725	4405.253346786652	
perft_22_chess_incremental	81526.125	1601.491167435837	79028.725	1292.0309010913786	113150.625	1826.7511966261306	115840.85	1780.243305702903	
perft_22_shakmaty	233194.8	722.231825662647	232542.9	788.9664695029821	357222.275	7882.132652358434	356299.425	3974.363432598358	
perft_23_chess_incremental	10335513.625	119426.62865556566	10095530.25	136749.74400300535	17149969.025	152770.21528483348	17615576.25	93345.91859121373	
perft_23_shakmaty	31418333.275	118594.43768785859	31384292.65	80341.53046885216	58313598.6	1281614.5336907038	58171106.625	1068879.9675945537	
perft_24_chess_incremental	10342897.025	119324.21980040085	10114134.325	134546.93080397404	17154654.375	149359.91893002746	17620973.575	93257.066127154	
perft_24_shakmaty	31509118.775	89083.40423206994	31469260.525	66130.07240506679	58321386.075	1275188.7625018186	58088551.95	1072369.7069877987	
perft_25_chess_incremental	1159026.8	16115.95829170577	1142870.275	31677.933388233756	1701731.775	22172.822373896728	1769522.7	36667.34381585336	
perft_25_shakmaty	3365973.8	19732.626248424203	3333360.575	13301.089684472285	4787990.3	60224.201313591526	4778905.525	14489.126364255886	
perft_26_chess_incremental	1158034.85	15690.495080700926	1142176.65	31745.678357494577	1701872.775	21761.968239899048	1768760.75	36709.86547084448	
perft_26_shakmaty	3374880.2	12928.831256536687	3343156.875	10682.440339612245	4803656.825	58756.8642623513	4771663.15	13672.4914930491	
perft_kiwipete_chess_incremental	35754591.7	111951.16226868749	34831245.35	301508.66971080203	143740270.125	303594.74336203415	151422443.15	5507770.638154795	
perft_kiwipete_shakmaty	94607282.55	336229.1281800217	96613324.8	474310.2999646539	268008666.15	1739856.67160237	268287480.575	1693976.6560607895	
