#	bench-name	unmod-time	unmod-error	nobc-time	nobc-error	totalruns=40	
spake2_start	162968.77499999997	2042.0015608160047	164247.44999999998	8181.723293261633	
spake2_start_and_finish	328786.00000000006	8633.79756827782	327909.52499999997	13742.05845022408	
