#	bench-name	unmod-time	unmod-error	nobc-time	nobc-error	totalruns=42	
large_streams	2377816.6904761903	263355.466047362	2281645.8095238106	220604.9096026044	
small_streams	4257.02380952381	1217.7424954182195	4233.595238095238	1214.794830012436	
