#	bench-name	unmod-time	unmod-error	nobc-time	nobc-error	
layout_f32_032::ccc	5137.694444444444	273.5232286951191	5204.9111111111115	443.62637293721843	
layout_f32_032::ccf	5120.383333333333	274.07931283156375	5187.277777777777	446.86224642942335	
layout_f32_032::cfc	7480.805555555556	273.4140754163956	7547.077777777778	442.10557381134856	
layout_f32_032::cff	7475.561111111111	273.94795052849986	7541.916666666667	443.5135457658286	
layout_f32_032::fcc	2723.261111111111	272.6225181024914	2788.983333333333	446.25247556113845	
layout_f32_032::fcf	2716.4	274.1503764157347	2782.8	448.37484813986214	
layout_f32_032::ffc	5127.061111111111	273.9512560837722	5191.877777777778	443.8957917694392	
layout_f32_032::fff	5123.05	274.9659428406037	5190.955555555555	446.5736821401895	
layout_f64_032::ccc	7037.716666666666	896.0403715793165	7120.35	1059.869968308482	
layout_f64_032::ccf	6982.377777777778	908.3919501304093	7061.294444444445	1075.6149801507472	
layout_f64_032::cfc	9596.111111111111	895.0422639858897	9678.216666666667	1056.8800955590416	
layout_f64_032::cff	9555.611111111111	908.4422955372496	9638.18888888889	1074.2864390886987	
layout_f64_032::fcc	4806.372222222222	898.6283067391321	4890.466666666666	1063.6182188903854	
layout_f64_032::fcf	4737.766666666666	909.2704224327938	4823.3388888888885	1077.7559771420576	
layout_f64_032::ffc	7393.216666666666	896.7161899273246	7479.577777777778	1058.2203401915226	
layout_f64_032::fff	7324.9944444444445	909.1611120956028	7410.855555555556	1076.3763391956581	
mat_mul_f32::m004	579.0333333333333	9.801870569777323	580.0444444444445	13.099542919176915	
mat_mul_f32::m006	740.0777777777778	10.025221280769571	742.2111111111111	15.009252290536912	
mat_mul_f32::m008	437.98333333333335	13.923391588737761	438.0833333333333	12.962285035183157	
mat_mul_f32::m012	2009.7611111111112	37.807019320181034	2019.6944444444443	65.42570826876188	
mat_mul_f32::m016	1293.6166666666666	78.13103487802468	1293.5	73.06348076995937	
mat_mul_f32::m032	5202.361111111111	479.0841118900025	5208.333333333333	454.1954669767435	
mat_mul_f32::m064	26453.01111111111	3431.708864867455	26536.43888888889	3394.037281540622	
mat_mul_f32::m127	164546.32222222222	21491.55041810504	165472.21666666667	21137.987424506882	
mat_mul_f64::m004	454.2	18.061438357881567	455.1777777777778	17.52970670844069	
mat_mul_f64::m006	762.9444444444445	22.293925984502355	764.2444444444444	21.21389016193091	
mat_mul_f64::m008	553.2777777777778	33.87986218579401	554.3777777777777	32.951842901684316	
mat_mul_f64::m012	1608.0111111111112	74.89095694473909	1609.8666666666666	70.44299507797463	
mat_mul_f64::m016	1641.9055555555556	182.41968391664014	1640.2388888888888	169.6765997055997	
mat_mul_f64::m032	7233.794444444445	1218.5879018001044	7228.055555555556	1121.1137553652334	
mat_mul_f64::m064	40117.27777777778	8392.867160773787	40062.166666666664	7748.534874054864	
mat_mul_f64::m127	254470.60555555555	53767.13186102716	254049.72777777776	49336.76149359518	
