#	bench-name	unmod-time	unmod-error	nobc-time	nobc-error	totalruns=42	
bench_call_on_min_max_i16	533.6190476190476	1.7586843154875609	534.2380952380953	7.230258915898498	
bench_call_on_min_max_i32	1009.1666666666666	6.707908149790942	1008.238095238095	7.016339853749294	
bench_call_on_min_max_i64	1686.8809523809523	3.332397827908114	1689.2857142857144	8.880920464643275	
bench_call_on_min_max_i8	335.66666666666663	2.1119463677653987	336.78571428571433	8.06974276537485	
bench_call_on_min_max_isize	1696.5238095238096	3.238445359222725	1698.7142857142858	8.171628369185767	
bench_call_on_min_max_u16	301.904761904762	3.293641231579159	302.35714285714283	6.406177928083056	
bench_call_on_min_max_u32	515.3809523809525	4.041171335100405	516.6190476190475	7.511744394937523	
bench_call_on_min_max_u64	874.3095238095237	3.011787123620216	874.8809523809524	5.521397256528378	
bench_call_on_min_max_u8	200.83333333333331	1.089269450828369	201.71428571428572	6.569357851802109	
bench_call_on_min_max_usize	872.642857142857	3.3225164629025548	873.1190476190475	5.640847542500367	
bench_call_on_range_i8	36473.40476190477	110.67650405010465	36674.61904761904	963.6701409660722	
bench_call_on_range_u8	37864.357142857145	801.5568429306682	37936.119047619046	992.7231955437132	
