#	bench-name	unmod-time	unmod-error	nobc-time	nobc-error	totalruns=42	
crc12_construct	387.47619047619037	6.0483689073922475	386.28571428571433	2.648321249806539	
crc12_update_megabytes	9183121.238095235	31363.566246605555	9174599.523809522	19986.43404702549	
crc16_construct	2345.333333333333	2.569664297758484	2345.214285714286	1.982491389349154	
crc16_update_megabytes	2883858.214285714	332.1069489038194	2851640.095238095	1233.3478598151692	
crc32_construct	2093.3571428571436	8.722771044448981	2093.666666666667	3.005286347712316	
crc32_update_megabytes	2725058.6428571423	3166.027530649399	2351330.142857143	804.1097583050218	
crc64_construct	15448.238095238095	78.41975259060617	15802.595238095235	61.19915169183681	
crc64_update_megabytes	3041643.3809523806	2494.3144200970046	3043832.9523809524	3884.6821341580458	
crc8_construct	2655.6190476190473	14.766358775064452	2798.952380952381	17.721324766335133	
crc8_update_megabytes	2341560.7380952383	2236.4566262124795	2341464.666666666	2431.5478674593332	
