#	bench-name	unmod-time	unmod-error	nobc-time	nobc-error	
bench_eighty_points	228076.8	4608.11796169422	224256.66666666666	2823.017719470503	
bench_fifty_points	89031.14444444445	2018.6068191321747	87483.14444444445	1398.8235895535072	
bench_forty_points	57390.21666666667	1342.773105988747	56566.76111111111	932.8770453929002	
bench_ninety_points	288768.9	5654.819761446376	283540.30555555556	3267.7484808983663	
bench_one_hundred_points	351707.3722222222	6887.193090585321	345709.9666666667	3933.640116425949	
bench_seventy_points	176259.11111111112	3664.268538328987	173637.23888888888	2453.6216007360977	
bench_sixty_points	128936.07777777778	2757.3318452920626	126786.71111111112	1806.48611794306	
bench_ten_points	3930.1944444444443	111.17299318440722	3865.0	78.37828497457414	
bench_thirty_points	32705.444444444445	847.3390061587063	32133.9	602.055535459793	
bench_three_points	604.1944444444445	13.78529700732803	598.6777777777778	14.144749931238945	
bench_twenty_points	14833.666666666666	414.1676794085538	14577.333333333334	310.01585980935454	
