#	bench-name	unmod-time	nobc-time	
aos_big_do_work_1000	1321.089547612893	1322.3690100344973	
aos_big_do_work_10000	15993.56425484925	15903.913297557237	
aos_big_push	80.97297188183101	82.01982934775279	
aos_small_do_work_10000	13351.856904686367	13350.642272743153	
aos_small_push	4.476366526583272	5.824272848827202	
soa_big_do_work_1000	4709.713052267026	4709.951931494484	
soa_big_do_work_10000	46914.91881604817	46912.662473928205	
soa_big_push	102.56897852973572	105.00547889460019	
soa_small_do_work_10000	46848.09340730177	46881.59309446182	
soa_small_push	10.839593424321778	11.417940688150914	
