#	bench-name	unmod-time	unmod-error	nobc-time	nobc-error	totalruns=42	
bench_slice_10000_false	3366.0952380952376	5.5455238226086605	1.0	0.0	
bench_slice_10000_odd	5683.54761904762	4.238162118252387	4439.333333333331	8.757762996245829	
bench_slice_10000_true	1.0	0.0	1.0	0.0	
bench_slice_1000_false	352.1666666666666	0.753299619978875	1.0	0.0	
bench_slice_1000_odd	586.738095238095	0.9273496235309737	460.452380952381	3.1562664875750857	
bench_slice_1000_true	1.0	0.0	1.0	0.0	
bench_slice_100_false	49.19047619047618	0.4994327848429293	1.0	0.0	
bench_slice_100_odd	55.85714285714286	0.3499271061118826	43.357142857142875	0.4791574237499549	
bench_slice_100_true	1.0	0.0	1.0	0.0	
bench_slice_10_false	4.0	0.0	1.0	0.0	
bench_slice_10_odd	9.0	0.0	7.976190476190476	0.1524553389864964	
bench_slice_10_true	1.0	0.0	1.0	0.0	
bench_slice_1_false	1.0	0.0	1.0	0.0	
bench_slice_1_odd	2.0	0.0	2.0	0.0	
bench_slice_1_true	1.0	0.0	1.0	0.0	
bench_vec_10000_false	10797.404761904763	268.2809525499971	10927.523809523807	281.4200586900418	
bench_vec_10000_odd	57689.26190476191	138.20189846463407	56207.45238095239	107.46587550982392	
bench_vec_10000_true	9467.214285714288	178.71213028276534	9606.119047619046	343.88177663821455	
bench_vec_1000_false	1211.1904761904761	55.80503394908882	1215.9761904761906	53.53035991945671	
bench_vec_1000_odd	2741.1666666666665	47.30695945311233	2745.738095238094	45.35051820138097	
bench_vec_1000_true	1193.1428571428567	54.31152268716686	1185.1666666666665	45.82415492513937	
bench_vec_100_false	351.2857142857143	50.78820903389633	328.6428571428572	36.38211323253923	
bench_vec_100_odd	604.6428571428572	59.78685212548684	558.5476190476189	53.74330628572774	
bench_vec_100_true	362.7857142857143	45.16980434416111	352.40476190476187	39.31742587357752	
bench_vec_10_false	96.64285714285717	2.7930306851453075	95.4047619047619	0.579799793423139	
bench_vec_10_odd	88.38095238095237	0.48562090605645575	87.14285714285717	0.34992710611188255	
bench_vec_10_true	97.21428571428571	1.9338551958115546	97.69047619047619	0.5558389299966071	
bench_vec_1_false	25.21428571428571	3.7830179076758177	24.238095238095237	0.6098213559459855	
bench_vec_1_odd	25.119047619047613	0.3905052254013505	25.238095238095237	0.6834619092574915	
bench_vec_1_true	25.095238095238095	3.5910571716386426	24.166666666666668	0.6871842709362767	
