#	bench-name	unmod-time	unmod-error	nobc-time	nobc-error	totalruns=40	
read_slice_baseline	166.00000000000003	5.324471804789655	166.575	5.92405055684031	
read_slice_f32_be_byteorder	486.07500000000005	9.983455063253404	487.5999999999999	11.635720862928949	
read_slice_f32_be_crate	463.57500000000005	10.379998795761008	463.30000000000007	10.628264204469138	
read_slice_f32_le_byteorder	164.475	5.1960922817055515	164.70000000000007	5.788782255362521	
read_slice_f32_le_crate	187.25000000000003	7.133547504573022	184.80000000000004	5.8232293446162675	
write_slice_baseline	133.74999999999997	4.640851215025104	133.79999999999998	5.050742519669756	
write_slice_f32_be_byteorder	2343.4000000000005	54.961713947074095	2344.425	65.78939409205711	
write_slice_f32_be_crate	933.8499999999997	22.128657889713967	934.5500000000003	23.557323701982785	
write_slice_f32_le_byteorder	2407.7749999999996	55.19532928609087	2407.575	66.54017113744146	
write_slice_f32_le_crate	443.2749999999999	12.457904117466951	442.225	11.877473426617295	
