#	bench-name	unmod-time	unmod-error	nobc-time	nobc-error	
aaforest_big_random_append	5119777.675	76874.52188124083	5106163.625	58689.92362905557	
aatree_big_random_insert_delete	5612054.399999999	59840.317057064465	5600654.724999998	54402.28150178423	
btreemap_big_random_insert_delete	2381167.5500000003	16808.977763311486	2379181.2750000004	21600.701162216355	
dynconn_big_insert_delete	4237211.399999999	144861.03887481272	4279882.55	195662.69303612146	
dynconn_big_insert_delete_ext_weight	5018464.3	163964.96532509621	5028600.0	236002.48186936506	
hashmap_big_random_insert_delete	712737.2999999998	12397.505116353048	699766.8250000002	25653.27553635939	
waaforest_big_random_append	7014972.174999999	99477.12424192998	7012536.299999999	96742.53089365608	
waaforest_big_random_append_bitboard_weight	7811763.25	247819.79539977733	7894359.200000001	254250.1996220652	
waaforest_big_random_append_combined_weight	7917706.675	227366.04476453684	7882210.575	94543.26235112883	
waaforest_big_random_append_empty_weight	5753616.825000001	90035.22040537455	5728206.949999999	43858.51818800426	
waaforest_big_random_append_usize_2_weight	7051073.049999999	74949.36299727637	7107342.5	218852.62589423047	
waaforest_big_random_append_usize_bool_weight	7589874.325	31948.042848809615	7595068.350000001	85343.30806646471	
