#	bench-name	unmod-time	unmod-error	nobc-time	nobc-error	totalruns=42	
bench_as_slice_iter_opt_f32	2127.285714285715	0.5471012044321932	2127.833333333333	2.7335365778094536	
bench_as_slice_iter_opt_f64	2416.5714285714284	1.9041665736316384	2416.666666666666	1.3915846853526148	
bench_as_slice_iter_opt_i16	2222.9523809523807	18.27821026582039	2218.8333333333335	10.501511606990016	
bench_as_slice_iter_opt_i32	1913.5714285714284	0.9035079029052513	1913.7857142857147	0.7726181304565691	
bench_as_slice_iter_opt_i64	2015.1190476190477	0.3905052254013506	2015.380952380952	1.067983880571705	
bench_as_slice_iter_opt_i8	1516.0952380952383	0.8109231602822096	1516.0714285714284	0.5067570631855419	
bench_as_slice_iter_opt_u16	2015.0952380952385	0.2935435239509036	2015.0952380952383	0.29354352395090366	
bench_as_slice_iter_opt_u32	1914.4999999999998	0.823754471047914	1914.5952380952383	0.9526785249401218	
bench_as_slice_iter_opt_u64	1913.1666666666667	0.7210001871298438	1913.1190476190473	0.762276694932482	
bench_as_slice_iter_opt_u8	1515.2380952380952	1.150766283199483	1515.7619047619053	3.0535656270250278	
bench_is_some_opt_f32	1211.9285714285716	0.25753937681885636	1212.0	0.3086066999241838	
bench_is_some_opt_f64	1412.8809523809523	1.2383241546615087	1412.9285714285716	1.4374722712498649	
bench_is_some_opt_u16	1412.4285714285718	1.237179148263484	1412.3809523809523	1.557659736552012	
bench_is_some_opt_u32	1063.9523809523814	0.30491067797299276	1064.5714285714287	3.5128529793348555	
bench_is_some_opt_u64	1411.8571428571424	0.34992710611188255	1412.6904761904764	4.585110972526782	
bench_is_some_opt_u8	1412.4523809523807	1.1170194386418952	1412.3571428571427	1.1510125681211258	
bench_is_some_std_f32	1410.8333333333335	1.110912680694115	1410.952380952381	1.1116778599932147	
bench_is_some_std_f64	1412.2380952380954	1.0190921218587	1412.1190476190477	0.6970133889668784	
bench_is_some_std_u16	1412.1904761904764	1.1388819755334663	1412.0714285714287	0.7985957062499249	
bench_is_some_std_u32	1412.3333333333335	1.1683661091795523	1412.7380952380954	3.063296728701378	
bench_is_some_std_u64	1412.1904761904766	0.9816918156232526	1412.0476190476193	0.6884205854667124	
bench_is_some_std_u8	1412.619047619048	4.477203532778345	1412.1904761904764	0.8234103078947896	
bench_iter_opt_f32	1241.0476190476188	1.3265131692556305	1240.7380952380954	1.0478895754602564	
bench_iter_opt_f64	1240.7380952380956	0.9526785249401217	1241.023809523809	0.9877365958424543	
bench_iter_opt_i16	811.0	0.0	811.0	0.0	
bench_iter_opt_i32	967.8333333333331	0.37267799624996495	967.7619047619047	0.4259177099999599	
bench_iter_opt_i64	968.2380952380951	1.2307474269828655	968.0476190476192	0.21295885499997996	
bench_iter_opt_i8	1216.7857142857147	0.8601138984851641	1216.6666666666667	0.8357108940373449	
bench_iter_opt_u16	1411.5238095238096	3.049106779729928	1411.047619047619	0.21295885499997996	
bench_iter_opt_u32	967.8333333333336	0.372677996249965	967.9285714285711	0.2575393768188564	
bench_iter_opt_u64	968.4047619047619	0.4908459078116263	968.357142857143	0.569938533504087	
bench_iter_opt_u8	1012.2380952380954	4.1162252923760585	1011.4523809523808	0.9562421727630096	
bench_iter_std_f32	911.047619047619	0.6529194857524804	911.1190476190476	0.98082523447838	
bench_iter_std_f64	936.0	0.0	936.5000000000001	3.2015621187164247	
bench_iter_std_i16	914.1428571428571	0.7423074889580901	914.0238095238094	0.886085431710876	
bench_iter_std_i32	911.142857142857	0.8611019676202439	911.2380952380954	0.7499055118106486	
bench_iter_std_i64	936.0	0.0	936.0714285714287	0.33755825901804337	
bench_iter_std_i8	936.4523809523808	2.8966514407434314	939.8571428571429	24.542064403184757	
bench_iter_std_u16	914.2619047619047	0.8744936986765219	914.0238095238094	0.739629741286146	
bench_iter_std_u32	911.0476190476193	0.6153737134914327	911.6666666666667	2.669641198173292	
