#	bench-name	unmod-time	unmod-error	nobc-time	nobc-error	nobc+sl-time	nobc+sl-error	safelib-time	safelib-error	
create_1000_subscribers	334793.22222222225	10652.4326489073	329649.5833333333	11586.492351908464	590174.0555555555	11709.569730553356	594835.3611111111	15500.300834271962	
create_100_subscribers	35020.333333333336	760.857557117114	34895.86111111111	636.3542493846306	65135.583333333336	1145.2226948647733	65696.02777777778	1402.353012422556	
create_10_subscribers	3585.777777777778	76.80788121855693	3502.9166666666665	186.47287187267872	6601.916666666667	192.34522999024438	6672.777777777777	183.8249637126324	
create_bus	2659826.388888889	31021.08849752032	2668370.6666666665	25667.242596352262	2796307.4166666665	31221.24007286546	2791852.4444444445	26390.115484826307	
register_callback_on_single_subscriber	187.27777777777777	10.605583202338684	188.11111111111111	9.076152445275286	269.1666666666667	20.907866674744437	264.1388888888889	17.104503594371756	
send_1000_messages_to_100_subscribers	837809327.1944444	6605706.728724761	840776515.1666666	6731654.312540596	865842367.0277778	7475130.741240824	865156267.5	6742075.530338041	
send_1000_messages_to_10_subscribers	93598499.3611111	1160154.05395419	94009386.8888889	895221.9514482856	89598795.91666667	3841636.1142768357	91193750.30555555	4590245.578707737	
send_1000_messages_to_1_subscriber	62507876.666666664	10087670.851785036	64939033.277777776	7197851.085201115	107488467.33333333	7707461.208041626	111702716.05555555	6248320.725157267	
send_100_messages_to_1000_subscribers	761179301.75	6788484.276586865	763306044.5833334	6995669.489195577	793465121.4166666	5230492.945140567	793885435.3888888	5057658.403501292	
send_100_messages_to_100_subscribers	81494687.58333333	1077923.7126918884	81725515.1111111	1391716.981493	76371494.94444445	3473168.8390471395	77111012.1111111	4045319.21672028	
send_100_messages_to_10_subscribers	8913862.888888888	95831.58662256805	8923621.25	94008.96049324678	7293462.638888889	123732.60835728541	7294246.805555556	134565.29325548402	
send_100_messages_to_1_subscriber	1778481.4166666667	43065.046634503306	1776130.8333333333	47625.721635535934	1783271.1944444445	64519.95882533793	1825328.4722222222	54603.160207937355	
send_10_messages_to_1000_subscribers	78643827.6111111	954201.4055495503	78739144.58333333	946859.1758327276	85228554.0	1262228.6626130783	85394314.8611111	814855.6853617344	
send_10_messages_to_100_subscribers	7318241.722222222	208674.1096954786	7405876.083333333	231388.48152480315	6711639.777777778	103527.57041916448	6673712.777777778	109766.71904495943	
send_10_messages_to_10_subscribers	897666.4722222222	7617.809602380287	898509.1944444445	8182.761140278875	736060.8333333334	6535.244318734805	734050.4722222222	8260.05322987325	
send_10_messages_to_1_subscriber	171813.72222222222	1261.5559310961803	171996.27777777778	1650.7259280408039	153515.08333333334	3207.8045137774698	153404.80555555556	3357.0175240287035	
send_1_message_to_1000_subscribers	11833299.027777778	284776.24065575935	11833189.055555556	248015.5504398805	14692250.777777778	372891.93044024246	14526390.861111112	405410.1467605336	
send_1_message_to_100_subscribers	949227.8611111111	177567.3530210364	987924.8888888889	153750.8132473122	727837.1111111111	9572.764771817137	724523.9444444445	11882.1979236551	
send_1_message_to_10_subscribers	92693.30555555556	908.1376492410915	92980.55555555556	1345.3003886873998	83173.36111111111	1170.3516364461148	82482.55555555556	932.2873139770106	
send_1_message_to_1_subscriber	20669.055555555555	297.46745334989026	20780.38888888889	384.12883239421535	22717.63888888889	375.9844967827632	22595.583333333332	377.4805642531664	
