#	bench-name	unmod-time	unmod-error	nobc-time	nobc-error	totalruns=42	
layout_f32_032::ccc	5782.023809523809	44.21672173200568	5728.7380952380945	13.391645447832522	
layout_f32_032::ccf	5763.119047619047	7.027843877688305	5715.857142857142	12.614374696337185	
layout_f32_032::cfc	8758.214285714284	8.063839668798087	8670.35714285714	10.225601457619401	
layout_f32_032::cff	8758.54761904762	7.471222189021849	8670.52380952381	9.938472852022361	
layout_f32_032::fcc	2704.333333333333	9.716619700940157	2693.833333333334	14.03043743449129	
layout_f32_032::fcf	2704.214285714286	9.402471089295304	2694.4761904761904	14.14926902913917	
layout_f32_032::ffc	5731.761904761905	7.418796988247788	5681.880952380952	11.299393959627892	
layout_f32_032::fff	5733.261904761905	13.601574705419965	5682.071428571428	11.504435701777227	
layout_f64_032::ccc	6934.809523809523	34.03096495786916	6885.166666666666	40.562659738722324	
layout_f64_032::ccf	6873.5714285714275	32.87866789760631	6840.7619047619055	37.44634861963595	
layout_f64_032::cfc	9686.999999999996	83.64949548705059	9723.714285714283	42.53697871056581	
layout_f64_032::cff	9614.785714285712	35.591288202569565	9678.309523809523	40.05323130370983	
layout_f64_032::fcc	3883.785714285714	36.95333976419305	3877.2857142857133	41.07153209096685	
layout_f64_032::fcf	3832.7619047619046	33.85389442590695	3837.3809523809523	39.09813805148489	
layout_f64_032::ffc	6648.476190476191	37.08820765947433	6747.357142857144	41.83176136027984	
layout_f64_032::fff	6603.880952380952	43.08585138498671	6701.309523809523	39.34432136386096	
mat_mul_f32::m004	461.16666666666674	1.021592283472616	459.3095238095238	1.8833619286252474	
mat_mul_f32::m006	606.1428571428571	7.9329674642668015	604.9285714285713	6.471155255449837	
mat_mul_f32::m008	425.4761904761905	7.221786137191954	422.6428571428572	6.9516062843038515	
mat_mul_f32::m012	1679.6428571428573	10.652121247659075	1675.5476190476186	8.824215548441204	
mat_mul_f32::m016	1423.4285714285709	6.071568625835608	1410.9285714285718	7.547919477271479	
mat_mul_f32::m032	5759.452380952378	21.734548294573802	5704.738095238095	16.748929637171734	
mat_mul_f32::m064	28015.690476190473	272.35791298664316	27777.476190476184	48.825363283576735	
mat_mul_f32::m127	163252.71428571432	220.19431739935067	162700.30952380956	357.84004727406705	
mat_mul_f64::m004	333.00000000000017	11.176079898817916	334.6428571428571	8.744580440182933	
mat_mul_f64::m006	565.047619047619	7.76117437404927	569.4047619047619	6.859333314159564	
mat_mul_f64::m008	539.9999999999999	9.050124966251126	538.1190476190475	8.9978896492783	
mat_mul_f64::m012	1358.809523809524	7.429792329463652	1339.7142857142858	6.306782872755462	
mat_mul_f64::m016	1686.333333333333	10.9406769762393	1661.9761904761904	8.096113398056811	
mat_mul_f64::m032	6964.499999999999	38.719534875207124	6909.666666666667	42.03097874905097	
mat_mul_f64::m064	34780.69047619048	179.94000165336038	34639.0	190.0895778811864	
mat_mul_f64::m127	197282.83333333337	602.2548075147289	197447.5238095238	417.5858188441907	
