#	bench-name	unmod-time	unmod-error	nobc-time	nobc-error	totalruns=42	
bench_knn_forward	6491518.952380952	180765.53931200394	6484980.690476191	160733.05135571363	
bench_knn_init	3623526.285714286	99141.32207642394	3698907.952380953	96938.99109625412	
