#	bench-name	unmod-time	unmod-error	nobc-time	nobc-error	totalruns=42	
benchmark_100_000_items_into_32_buckets	1323072.9285714286	59853.46815165026	1216393.4285714284	75683.78633408839	
benchmark_100_000_items_into_32x32_nested_buckets	3434020.2619047617	141596.07634933476	3369298.880952381	208895.1017991478	
benchmark_100_items_into_4_buckets	1365.857142857143	57.949720172121715	1243.6190476190477	75.65490333807168	
benchmark_100_items_into_4x4_nested_buckets	3163.6428571428573	138.01273602868122	3122.3333333333335	191.1107465851082	
benchmark_10_000_items_into_16_buckets	130684.80952380953	6145.822414794867	118874.78571428572	7493.485083202399	
benchmark_10_000_items_into_16x16_nested_buckets	300427.4761904761	13252.323794856466	293376.95238095237	18366.55352348572	
benchmark_1_000_000_items_into_64_buckets	15425747.5	616986.0184393796	14449732.500000002	879607.0676698623	
benchmark_1_000_000_items_into_64x64_nested_buckets	46332884.619047605	1765729.0428365623	45948122.23809524	2813405.381483518	
benchmark_1_000_items_into_8_buckets	13060.547619047618	562.2173449570205	11832.690476190473	726.5904881901115	
benchmark_1_000_items_into_8x8_nested_buckets	29533.023809523813	1401.1892480878219	28728.61904761905	1859.8169898749884	
