#	bench-name	unmod-time	unmod-error	nobc-time	nobc-error	totalruns=42	
perft_01_chess_incremental	9576637.0	712822.365994903	9481818.809523808	499127.47652780183	
perft_01_shakmaty	9472509.047619045	744705.6224008425	9325045.071428569	486030.51773615606	
perft_02_chess_incremental	9588109.214285718	711458.7649854663	9429451.999999996	494927.0562215155	
perft_02_shakmaty	9483686.95238095	741756.3641365624	9334397.404761903	490629.94270631595	
perft_03_chess_incremental	29911949.119047616	2207911.840109501	29151073.714285716	1513116.2509337238	
perft_03_shakmaty	26290163.785714284	2068771.5320359347	25848131.238095235	1382783.2926184956	
perft_04_chess_incremental	29956853.476190474	2189032.3285108497	29290320.33333333	1491118.9409364087	
perft_04_shakmaty	26258758.166666664	2105390.2856107894	25814629.21428572	1387136.0066166571	
perft_05_chess_incremental	16272538.476190474	1210951.3237403228	15846701.14285714	859564.2199324464	
perft_05_shakmaty	13336604.14285714	1099366.847372366	13129571.642857142	719440.7098637975	
perft_06_chess_incremental	16271088.833333332	1200110.32337061	15681509.833333334	866489.4439104736	
perft_06_shakmaty	13353658.357142856	1084826.4616737606	13110131.785714284	713768.2576486818	
perft_07_chess_incremental	19278882.666666664	1431361.4810241344	18830226.40476191	1017929.0459122912	
perft_07_shakmaty	15713337.690476194	1310486.546265937	15456270.380952382	845442.8260731305	
perft_08_chess_incremental	19455452.14285714	1444847.67890688	18778989.880952384	1021633.8144388461	
perft_08_shakmaty	15733629.119047618	1276339.377928912	15452321.595238093	840789.7692580487	
perft_09_chess_incremental	4630308.285714286	346436.65275681636	4517331.976190478	259664.96146843574	
perft_09_shakmaty	9746889.595238095	522764.54316050577	8889584.214285715	433800.95974457136	
perft_10_chess_incremental	4601176.238095237	344368.3272938749	4479533.642857141	253156.64746328237	
perft_10_shakmaty	9836895.928571427	659187.3666930256	8863502.523809522	431747.17774478014	
perft_11_chess_incremental	7451772.404761905	557447.65007996	7200657.071428571	405442.02388318715	
perft_11_shakmaty	14970870.999999998	1045359.9380815704	13661828.38095238	652646.3020734802	
perft_12_chess_incremental	7497820.571428573	562522.331143571	7274988.761904762	412694.4480571904	
perft_12_shakmaty	14872741.261904761	971849.2933960898	13650888.809523812	652382.8160402682	
perft_13_chess_incremental	35981455.21428571	2657077.4102055435	34901707.547619045	1770875.025143263	
perft_13_shakmaty	44854000.02380952	2440129.557508161	39392594.80952381	1969955.7692567646	
perft_14_chess_incremental	35568644.9047619	2613355.2668198664	34860875.78571428	1753550.16898554	
perft_14_shakmaty	44761963.38095238	2380054.1583672096	39679459.0	2002787.088463498	
perft_15_chess_incremental	4920376.357142856	385985.46655595733	4737931.6190476185	215197.93424558974	
perft_15_shakmaty	7624403.595238095	431715.56718868786	6948934.76190476	339066.14438377164	
perft_16_chess_incremental	4898555.0476190485	379136.26596609305	4757023.071428573	214999.96394887773	
perft_16_shakmaty	7568311.809523811	443619.6789178787	6976879.690476191	342227.618823836	
perft_17_chess_incremental	5623142.857142857	415101.40025045	5472338.190476191	287824.3868649802	
perft_17_shakmaty	4691281.714285714	383217.77825311245	4608644.42857143	239703.47203696953	
perft_18_chess_incremental	5603398.404761905	417697.07875057583	5419374.309523809	288588.31104983215	
perft_18_shakmaty	4713076.214285716	384749.04620083736	4599554.785714287	239487.46816557823	
perft_19_chess_incremental	2701994.142857144	198856.48006067707	2641164.0952380956	136144.08494903473	
perft_19_shakmaty	2397320.7142857146	192411.74243784085	2352359.1904761908	119129.46593142512	
perft_20_chess_incremental	2717904.5476190466	204174.21006292442	2621991.8809523806	139644.36763030142	
perft_20_shakmaty	2394200.5	187667.48618300934	2343366.1428571427	119795.91639625154	
perft_21_chess_incremental	59750.666666666664	4414.871619050594	58276.833333333336	2887.842685636481	
perft_21_shakmaty	49584.38095238096	4053.512127669165	48906.7619047619	2506.5715516040345	
perft_22_chess_incremental	60061.64285714286	4555.113185679774	58211.952380952374	2911.187140868996	
perft_22_shakmaty	49931.85714285715	3923.669283497082	49097.02380952381	2559.7496853821585	
perft_23_chess_incremental	7879164.166666666	598409.2101900518	7726557.095238094	355791.5303496731	
perft_23_shakmaty	7473899.976190477	555842.2297033527	7367916.833333332	361601.14263119595	
perft_24_chess_incremental	7861891.404761905	596552.7847554472	7722258.714285715	354170.9580850337	
perft_24_shakmaty	7538018.7857142845	581006.8311809512	7384115.476190476	364136.6748755092	
perft_25_chess_incremental	861952.0000000001	62262.61243390963	832521.7380952383	44305.89986675402	
perft_25_shakmaty	867538.9047619047	72830.12077228221	799038.9047619049	40525.32176060363	
perft_26_chess_incremental	871714.5714285715	62372.76594267834	833806.1904761905	43568.30167200422	
perft_26_shakmaty	888643.7142857143	62517.10722037675	797294.5	40992.835104064805	
perft_kiwipete_chess_incremental	19117312.42857142	1444009.8202951609	19110933.738095235	1027014.9144406457	
perft_kiwipete_shakmaty	32727418.547619037	2440213.7063605543	32283989.499999996	1560115.5960271058	
