#	bench-name	unmod-time	unmod-error	nobc-time	nobc-error	
layout_f32_032::ccc	5097.777777777777	33.58663020302963	5220.222222222223	480.86340813577266	
layout_f32_032::ccf	5084.777777777777	24.23050317163508	5206.833333333333	485.11003906330365	
layout_f32_032::cfc	7445.555555555556	24.20450422320932	7567.222222222223	482.8551146341882	
layout_f32_032::cff	7441.833333333333	26.265207235259183	7562.861111111111	485.51702984079975	
layout_f32_032::fcc	2689.3055555555557	22.980449957451086	2812.6944444444443	479.61163799731673	
layout_f32_032::fcf	2682.527777777778	24.68522512569357	2805.277777777778	482.5347777397968	
layout_f32_032::ffc	5091.277777777777	23.74472001087951	5212.527777777777	482.62940038634605	
layout_f32_032::fff	5088.0	24.717290394467685	5207.611111111111	484.69654182211895	
layout_f64_032::ccc	6868.055555555556	163.10884989349978	7187.583333333333	1273.9083207681088	
layout_f64_032::ccf	6793.444444444444	156.75608165491528	7121.916666666667	1291.1126204212828	
layout_f64_032::cfc	9408.472222222223	146.80816774717934	9732.944444444445	1276.4574881819615	
layout_f64_032::cff	9365.833333333334	153.04601704498333	9694.055555555555	1290.3189300936515	
layout_f64_032::fcc	4622.0	152.40971826698657	4947.388888888889	1287.9393161553712	
layout_f64_032::fcf	4552.527777777777	158.26164800227207	4880.638888888889	1296.4297159845012	
layout_f64_032::ffc	7210.694444444444	149.95069920263134	7535.222222222223	1279.844415698667	
layout_f64_032::fff	7142.305555555556	153.27187526390344	7468.638888888889	1293.4715594686731	
mat_mul_f32::m004	576.3055555555555	2.4700364869599767	580.8055555555555	11.943895336215453	
mat_mul_f32::m006	738.1111111111111	6.9991181102327165	741.7222222222222	10.283782029949208	
mat_mul_f32::m008	439.19444444444446	15.125070145740823	437.0	11.806307165616557	
mat_mul_f32::m012	2005.3055555555557	23.381877413031333	2013.75	46.63473609994069	
mat_mul_f32::m016	1309.0277777777778	107.51033183195597	1287.5277777777778	61.91817454920786	
mat_mul_f32::m032	5298.916666666667	670.9156833512441	5163.722222222223	372.6159484801052	
mat_mul_f32::m064	27192.444444444445	4920.783764607493	26201.972222222223	2734.7396634791717	
mat_mul_f32::m127	169004.75	30697.811287682493	163469.86111111112	16906.801199111127	
mat_mul_f64::m004	449.30555555555554	12.77762681070238	455.3611111111111	16.34719272158199	
mat_mul_f64::m006	758.1944444444445	10.841841388406216	765.4722222222222	22.964327543086753	
mat_mul_f64::m008	559.3611111111111	43.58271368442728	551.0	21.361959960016154	
mat_mul_f64::m012	1610.0555555555557	68.91256313637369	1610.4166666666667	67.72549782434645	
mat_mul_f64::m016	1686.861111111111	233.10514470438937	1618.3055555555557	113.75334413752036	
mat_mul_f64::m032	7505.166666666667	1557.6139426842726	7113.833333333333	757.4136364409256	
mat_mul_f64::m064	42096.27777777778	10354.362182221428	39340.63888888889	5529.938392025608	
mat_mul_f64::m127	265774.6111111111	66615.14902044002	249290.80555555556	35195.07895511297	
