#	bench-name	unmod-time	unmod-error	nobc-time	nobc-error	totalruns=42	
crc12_construct	390.83333333333326	6.654453097869578	393.16666666666663	9.702519718551924	
crc12_update_megabytes	12605652.333333334	57416.11610351835	12556345.785714284	324478.6779419842	
crc16_construct	2432.3809523809527	7.315841848353023	2444.952380952382	46.81318108078636	
crc16_update_megabytes	4589140.142857143	43774.175107167066	4392272.619047621	132284.21603249217	
crc32_construct	2190.452380952381	11.312029797546927	2198.3571428571436	44.57942159709985	
crc32_update_megabytes	4592203.285714285	47873.981555391714	4393767.999999999	134723.3070808816	
crc64_construct	17732.214285714286	107.19597889452973	18352.642857142855	168.1606122033297	
crc64_update_megabytes	4956239.952380952	54161.44963020609	4916048.785714286	145979.43487151354	
crc8_construct	2651.6904761904766	18.857218013318246	2630.0238095238096	66.89810592209408	
crc8_update_megabytes	3729816.190476191	67087.03536708618	3711030.214285715	116986.1985762048	
