#	bench-name	unmod-time	unmod-error	nobc-time	nobc-error	totalruns=42	
bench_slice_10000_false	3365.7142857142853	2.666241462698937	1.0	0.0	
bench_slice_10000_odd	5681.857142857144	4.351088690099944	4453.571428571428	58.01524547464221	
bench_slice_10000_true	1.0	0.0	1.0	0.0	
bench_slice_1000_false	351.9761904761904	0.5112121560377116	1.0	0.0	
bench_slice_1000_odd	586.4047619047619	1.0478895754602566	460.80952380952397	2.184775189896088	
bench_slice_1000_true	1.0	0.0	1.0	0.0	
bench_slice_100_false	49.38095238095237	0.4856209060564557	1.0	0.0	
bench_slice_100_odd	55.85714285714285	0.34992710611188255	43.45238095238095	0.4977272609611159	
bench_slice_100_true	1.0	0.0	1.0	0.0	
bench_slice_10_false	4.0	0.0	1.0	0.0	
bench_slice_10_odd	9.0	0.0	7.9523809523809526	0.21295885499997996	
bench_slice_10_true	1.0	0.0	1.0	0.0	
bench_slice_1_false	1.0	0.0	1.0	0.0	
bench_slice_1_odd	2.0	0.0	2.0	0.0	
bench_slice_1_true	1.0	0.0	1.0	0.0	
bench_vec_10000_false	10810.071428571428	304.6125089556319	10907.214285714288	277.2628575501427	
bench_vec_10000_odd	57710.952380952374	142.1179845830573	56258.928571428565	122.69986472169026	
bench_vec_10000_true	9475.09523809524	187.10778782038588	9544.571428571433	348.4026230600195	
bench_vec_1000_false	1198.833333333333	53.14934782857806	1211.1428571428573	58.829281431456366	
bench_vec_1000_odd	2747.02380952381	49.261444449965666	2759.428571428571	47.678058673897	
bench_vec_1000_true	1174.5238095238096	44.006080800183625	1173.4047619047617	43.644156060996806	
bench_vec_100_false	321.3809523809524	36.01980432838129	331.19047619047615	48.948582398480774	
bench_vec_100_odd	595.0714285714283	54.4956935201755	570.2857142857143	54.090438251174135	
bench_vec_100_true	357.26190476190476	42.68715627279002	360.99999999999994	40.79857607225784	
bench_vec_10_false	96.30952380952384	0.7396297412861462	96.23809523809524	1.7567492138758778	
bench_vec_10_odd	87.73809523809523	0.4396710788718903	88.5952380952381	0.9773512262749424	
bench_vec_10_true	97.54761904761907	0.5434624862149203	97.59523809523809	1.346238566021636	
bench_vec_1_false	24.166666666666668	0.6516158182573337	24.52380952380953	2.4711487133960235	
bench_vec_1_odd	25.166666666666668	0.7532996199788751	25.4047619047619	2.7607756312615845	
bench_vec_1_true	24.166666666666668	0.6516158182573337	24.476190476190478	2.332361313573039	
