#	bench-name	unmod-time	unmod-error	nobc-time	nobc-error	totalruns=42	
benchmark_cryptonight_1k_0	24567290.69047619	1102577.2735886434	24843525.357142854	1622124.8519113064	
benchmark_cryptonight_1k_1	26515140.976190478	1101923.7501696206	26816252.5952381	1703868.8472652752	
benchmark_cryptonight_43_0	24574651.976190478	1102428.2628554564	24846435.047619045	1617348.9663417158	
benchmark_cryptonight_43_1	26508714.928571425	1102559.6518419003	26807407.880952384	1699336.683734501	
benchmark_cryptonight_64k_0	25164967.64285715	1101905.7574638114	25445686.952380955	1643427.428805233	
benchmark_cryptonight_64k_1	27110747.02380952	1102112.4334350028	27413521.76190477	1725335.2221237747	
