#	bench-name	unmod-time	unmod-error	nobc-time	nobc-error	totalruns=40	
cube<f32>	5458117.475000001	216422.53730595938	5479694.674999999	310920.1552293922	
cube<f64>	5441424.95	234228.17051381222	5487297.725000001	226418.2520070972	
cube_normals<f32>	3931750.849999999	231006.27774029752	3947624.7	192878.8740973464	
cube_normals<f64>	3739042.15	199323.72241237995	3853771.9749999987	161241.75225875704	
hollow_cube<f32>	11929413.2	448255.02526353236	11961730.749999996	492889.1782144212	
hollow_cube<f64>	13337515.575000001	524770.1275472855	13400837.600000003	642635.0040635352	
hollow_cube_normals<f32>	41780756.52499999	1469682.772521097	41635722.324999996	1638700.4943048072	
hollow_cube_normals<f64>	47989832.8	1659534.9296209645	47943360.47499999	2445296.738957697	
sphere<f32>	1034841.4499999998	26218.23862881525	1039588.3250000002	31618.55365397625	
sphere<f64>	1055105.6500000001	29600.772666900106	1056992.5999999996	34378.38129900825	
sphere_normals<f32>	1189070.425	25244.695922002604	1191034.1250000007	28362.193688242365	
sphere_normals<f64>	4040627.5749999997	51473.48440016835	4039527.6249999995	30176.28351428279	
twisted_cube<f32>	6273652.7	59482.28283077239	6320798.0	235510.64952088683	
twisted_cube<f64>	7185360.325	243466.1820509562	7204906.525000002	270049.7093315402	
twisted_cube_normals<f32>	9696288.074999996	120442.54579619851	9569888.649999997	234906.35727908154	
twisted_cube_normals<f64>	10790522.900000002	260444.7477945946	10806049.424999999	452689.363753661	
