#	bench-name	unmod-time	unmod-error	nobc-time	nobc-error	nobc+sl-time	nobc+sl-error	safelib-time	safelib-error	
cube<f32>	14149902.25	132273.68490931028	14704554.0	313537.2633122736	25059344.65	579925.0096431241	25095607.075	187037.9459800053	
cube<f64>	14197894.025	307131.476799553	14631278.0	105999.35277184479	24993819.6	779883.5908578215	25208051.0	220096.5703951336	
cube_normals<f32>	8257482.2	97420.63217157853	8882155.175	41448.20565470085	51738855.625	343239.09198790917	51755736.325	408314.72341696103	
cube_normals<f64>	7051071.55	19570.559291893016	7578167.8	133244.34253715994	50045035.575	453100.0852463994	50447285.3	1930592.6081361806	
hollow_cube<f32>	27211277.75	357221.91295011214	28076290.775	394565.4092458238	50432157.025	860828.0893196238	50272490.825	551042.6421307105	
hollow_cube<f64>	28842786.3	361514.5144141657	30148807.575	424928.9690848864	52066602.5	879024.8448691595	52110901.875	230671.07918507984	
hollow_cube_normals<f32>	95913910.2	901922.5160894422	99103472.925	898873.9702248696	297597176.75	3787792.057993177	297510887.05	4000244.378903306	
hollow_cube_normals<f64>	98919224.875	1567768.1550252766	103152338.0	1404544.471325472	301101125.225	2979484.3135115555	302673190.35	4500183.1175893145	
sphere<f32>	1338076.65	675.9676600992092	1362836.275	535.8302430574444	23788702.3	460531.2924840287	23837728.95	444053.9169143174	
sphere<f64>	1416764.55	987.9308920668487	1423251.9	922.3111405594102	24357487.375	482751.9794326424	24353046.025	525187.0146697501	
sphere_normals<f32>	3150913.025	2641.556941346334	3076175.825	5669.341782286106	98998891.025	2353219.340163444	99319070.25	3009500.3909998396	
sphere_normals<f64>	4328522.425	3322.008676143848	4315847.175	2638.1406794132495	99542893.15	2483307.489356328	99512966.95	2040031.8723998035	
twisted_cube<f32>	17996913.95	255108.0870926037	18491486.85	265372.4529873579	49210073.925	1358860.4377248494	50396842.65	1138572.7447682153	
twisted_cube<f64>	19741026.925	134891.13407881698	20186344.325	172937.09106455263	52447067.1	344342.0389886922	51361320.0	713332.293149413	
twisted_cube_normals<f32>	37937626.425	70131.08582037194	38392349.375	68762.54054741125	191720340.025	1202185.3249650714	195293233.2	3022261.7408099286	
twisted_cube_normals<f64>	40770924.875	117076.0827304594	42216417.925	334512.91749096836	205374555.575	1193065.329311746	206406756.625	4582890.988885849	
